Fecha,Compra,Venta
20-08-2021,"177,00","182,00"
23-08-2021,"177,00","182,00"
24-08-2021,"177,00","182,00"
25-08-2021,"176,50","181,50"
26-08-2021,"176,50","181,50"
27-08-2021,"177,00","182,00"
30-08-2021,"177,00","182,00"
31-08-2021,"176,50","181,50"
31-08-2021,"176,50","181,50"
31-08-2021,"176,50","181,50"
31-08-2021,"176,50","181,50"
31-08-2021,"176,50","181,50"
31-08-2021,"177,00","182,00"
31-08-2021,"177,00","182,00"
02-09-2021,"147,00","152,00"
03-09-2021,"139,00","144,00"
04-09-2021,"135,00","140,00"
06-09-2021,"151,00","156,00"
08-09-2021,"174,00","179,00"
09-09-2021,"182,50","186,50"
11-09-2021,"195,50","199,50"
12-09-2021,"192,00","196,00"
13-09-2021,"177,00","181,00"
14-09-2021,"178,50","182,50"
15-09-2021,"181,00","185,00"
16-09-2021,"182,00","186,00"
17-09-2021,"181,00","185,00"
20-09-2021,"180,00","184,00"
21-09-2021,"180,00","184,00"
22-09-2021,"181,00","185,00"
23-09-2021,"181,00","185,00"
24-09-2021,"182,00","186,00"
27-09-2021,"182,50","186,50"
28-09-2021,"183,00","187,00"
29-09-2021,"183,00","187,00"
30-09-2021,"182,00","186,00"
02-10-2021,"146,00","151,00"
03-10-2021,"138,00","143,00"
05-10-2021,"147,00","152,00"
06-10-2021,"152,00","157,00"
08-10-2021,"173,00","178,00"
09-10-2021,"181,00","185,00"
11-10-2021,"201,00","205,00"
12-10-2021,"192,50","196,50"
13-10-2021,"181,00","185,00"
14-10-2021,"181,50","185,50"
15-10-2021,"182,50","186,50"
18-10-2021,"181,50","185,50"
19-10-2021,"183,00","187,00"
20-10-2021,"184,00","188,00"
21-10-2021,"187,00","191,00"
22-10-2021,"191,00","195,00"
25-10-2021,"190,00","194,00"
26-10-2021,"192,00","196,00"
27-10-2021,"193,00","197,00"
28-10-2021,"194,00","198,00"
29-10-2021,"193,50","197,50"
01-11-2021,"153,00","159,00"
02-11-2021,"144,00","149,00"
03-11-2021,"135,00","140,00"
05-11-2021,"146,00","151,00"
06-11-2021,"153,00","158,00"
08-11-2021,"173,00","178,00"
11-11-2021,"202,50","206,50"
15-11-2021,"195,50","199,50"
16-11-2021,"196,50","200,50"
17-11-2021,"197,50","201,50"
18-11-2021,"197,00","201,00"
19-11-2021,"197,50","201,50"
23-11-2021,"197,00","201,00"
24-11-2021,"196,50","200,50"
25-11-2021,"197,00","201,00"
26-11-2021,"197,00","201,00"
29-11-2021,"197,00","201,00"
30-11-2021,"197,50","201,50"
01-12-2021,"153,00","159,00"
02-12-2021,"145,00","150,00"
03-12-2021,"137,00","142,00"
04-12-2021,"137,00","142,00"
05-12-2021,"147,00","152,00"
07-12-2021,"172,00","177,00"
08-12-2021,"173,50","178,50"
10-12-2021,"181,00","185,00"
11-12-2021,"196,00","200,00"
13-12-2021,"191,50","195,50"
14-12-2021,"192,50","196,50"
15-12-2021,"194,50","198,50"
16-12-2021,"194,50","198,50"
17-12-2021,"196,00","200,00"
20-12-2021,"196,00","200,00"
21-12-2021,"195,00","199,00"
22-12-2021,"196,50","200,50"
23-12-2021,"200,00","204,00"
27-12-2021,"199,50","203,50"
28-12-2021,"202,00","206,00"
29-12-2021,"205,00","209,00"
30-12-2021,"204,00","208,00"
02-01-2022,"210,00","214,00"
04-01-2022,"196,00","200,00"
06-01-2022,"202,00","206,00"
07-01-2022,"235,00","239,00"
13-01-2022,"205,50","209,50"
14-01-2022,"205,50","209,50"
17-01-2022,"205,00","209,00"
18-01-2022,"207,00","211,00"
19-01-2022,"209,00","213,00"
20-01-2022,"210,00","214,00"
21-01-2022,"215,00","219,00"
24-01-2022,"215,00","219,00"
25-01-2022,"215,50","219,50"
26-01-2022,"217,00","221,00"
27-01-2022,"218,50","222,50"
28-01-2022,"208,50","212,50"
31-01-2022,"209,00","213,00"
02-02-2022,"212,50","216,50"
03-02-2022,"202,00","206,00"
05-02-2022,"197,00","201,00"
06-02-2022,"202,00","206,00"
14-02-2022,"211,00","215,00"
15-02-2022,"211,00","215,00"
16-02-2022,"211,00","215,00"
17-02-2022,"210,00","214,00"
18-02-2022,"207,00","211,00"
21-02-2022,"207,50","211,50"
22-02-2022,"206,00","210,00"
23-02-2022,"206,00","210,00"
24-02-2022,"206,50","210,50"
25-02-2022,"207,00","211,00"
01-03-2022,"202,00","206,00"
02-03-2022,"212,00","216,00"
03-03-2022,"200,00","204,00"
05-03-2022,"199,50","203,50"
06-03-2022,"201,00","205,00"
14-03-2022,"196,00","200,00"
15-03-2022,"196,00","200,00"
16-03-2022,"198,00","202,00"
17-03-2022,"198,00","202,00"
18-03-2022,"198,50","202,50"
21-03-2022,"198,00","202,00"
22-03-2022,"197,00","201,00"
23-03-2022,"197,00","201,00"
25-03-2022,"198,00","202,00"
28-03-2022,"196,00","200,00"
29-03-2022,"196,00","200,00"
30-03-2022,"197,00","201,00"
31-03-2022,"196,00","200,00"
01-04-2022,"202,50","206,50"
02-04-2022,"210,00","214,00"
03-04-2022,"197,00","201,00"
04-04-2022,"195,00","199,00"
05-04-2022,"197,00","201,00"
07-04-2022,"250,00","260,00"
13-04-2022,"191,00","195,00"
18-04-2022,"191,00","195,00"
19-04-2022,"194,00","198,00"
20-04-2022,"195,50","199,50"
21-04-2022,"198,00","202,00"
22-04-2022,"199,00","203,00"
25-04-2022,"201,50","205,50"
26-04-2022,"208,50","212,50"
27-04-2022,"202,50","206,50"
28-04-2022,"200,00","204,00"
29-04-2022,"196,50","200,50"
01-05-2022,"203,50","207,50"
04-05-2022,"192,00","196,00"
05-05-2022,"197,50","201,50"
07-05-2022,"242,00","252,00"
13-05-2022,"199,50","203,50"
16-05-2022,"201,00","205,00"
17-05-2022,"204,00","208,00"
19-05-2022,"202,00","206,00"
20-05-2022,"201,00","204,00"
23-05-2022,"202,50","206,50"
24-05-2022,"204,00","208,00"
26-05-2022,"203,00","207,00"
27-05-2022,"202,50","206,50"
30-05-2022,"202,50","206,50"
31-05-2022,"201,00","206,00"
01-06-2022,"204,50","208,50"
04-06-2022,"192,00","196,00"
05-06-2022,"197,00","201,00"
06-06-2022,"201,00","205,00"
07-06-2022,"245,00","255,00"
13-06-2022,"212,00","216,00"
14-06-2022,"220,00","224,00"
15-06-2022,"213,00","217,00"
16-06-2022,"212,00","216,00"
21-06-2022,"216,00","220,00"
22-06-2022,"220,00","224,00"
23-06-2022,"220,00","224,00"
24-06-2022,"222,00","226,00"
27-06-2022,"228,00","232,00"
28-06-2022,"235,00","239,00"
29-06-2022,"235,00","239,00"
30-06-2022,"234,00","238,00"
01-07-2022,"204,00","208,00"
02-07-2022,"210,00","214,00"
03-07-2022,"197,00","201,00"
03-07-2022,"197,00","201,00"
03-07-2022,"197,00","201,00"
03-07-2022,"197,00","201,00"
04-07-2022,"192,00","196,00"
06-07-2022,"202,00","206,00"
07-07-2022,"247,00","257,00"
13-07-2022,"273,00","283,00"
14-07-2022,"279,00","289,00"
15-07-2022,"283,00","293,00"
18-07-2022,"281,00","291,00"
19-07-2022,"291,00","301,00"
20-07-2022,"307,00","317,00"
21-07-2022,"327,00","337,00"
22-07-2022,"328,00","338,00"
02-08-2022,"211,00","215,00"
03-08-2022,"198,00","202,00"
04-08-2022,"192,50","196,50"
06-08-2022,"204,00","208,00"
07-08-2022,"263,00","273,00"
02-09-2022,"213,00","217,00"
03-09-2022,"200,50","204,50"
05-09-2022,"197,50","201,50"
06-09-2022,"204,00","208,00"
01-10-2022,"202,00","206,00"
02-10-2022,"211,50","215,50"
03-10-2022,"199,00","203,00"
05-10-2022,"198,00","202,00"
06-10-2022,"206,00","210,00"
01-11-2022,"205,00","209,00"
02-11-2022,"210,50","215,50"
03-11-2022,"198,00","202,00"
04-11-2022,"191,00","195,00"
05-11-2022,"201,00","205,00"
07-11-2022,"258,00","268,00"
01-12-2022,"204,50","208,50"
04-12-2022,"191,00","195,00"
05-12-2022,"199,50","203,50"
07-12-2022,"262,00","272,00"
